code	name	total	0-9	9-19	19-29	29-39	39-49	49-59	59-69	69-79	80+
430860	Garibaldi	35440	3428	3982	5161	6100	5020	4818	3947	1968	1016
430865	Garruchos	2886	344	286	416	347	404	450	353	194	92
430870	Gaurama	5489	477	500	684	705	714	915	741	471	282
430880	General Câmara	8361	1065	955	1146	1045	1012	1219	1016	616	287
430885	Gentil	1626	180	204	200	254	233	221	186	101	47
430890	Getúlio Vargas	16184	1606	1672	2299	2374	2143	2382	1883	1171	654
430900	Giruá	15863	1669	1621	2153	2050	2081	2276	2079	1289	645
430905	Glorinha	8204	1043	963	1353	1141	1099	1069	830	496	210
430910	Gramado	36555	4440	4671	5555	5664	5222	4806	3459	1851	887
430912	Gramado dos Loureiros	2058	245	214	255	264	243	355	278	139	65
430915	Gramado Xavier	4352	765	654	732	630	555	487	302	161	66
430920	Gravataí	283554	39022	39274	45402	45007	37584	32307	26877	13123	4958
430925	Guabiju	1490	110	107	186	194	170	225	276	143	79
430930	Guaíba	98239	12596	12956	15440	15092	12955	12079	10069	5001	2051
430940	Guaporé	25968	2889	3025	4048	4187	3601	3398	2621	1429	770
430950	Guarani das Missões	7463	691	709	951	937	997	1182	1059	627	310
430955	Harmonia	4917	516	582	797	732	653	694	516	267	160
430710	Herval	6814	1001	825	922	863	848	843	738	489	285
430957	Herveiras	3019	456	389	509	428	403	356	262	148	68
430960	Horizontina	19389	2216	2269	2655	2948	2736	2601	2168	1224	572
430965	Hulha Negra	6836	1181	1012	1098	958	853	797	569	252	116
430970	Humaitá	4736	485	464	583	628	608	740	660	378	190
430975	Ibarama	4399	649	616	635	699	557	472	418	249	104
430980	Ibiaçá	4699	350	434	592	625	530	825	691	429	223
430990	Ibiraiaras	7265	768	842	1023	998	915	1014	892	568	245
430995	Ibirapuitã	4000	504	444	618	572	507	514	446	264	131
431000	Ibirubá	20413	2328	2367	2820	3183	2694	2679	2275	1334	733
431010	Igrejinha	37330	5091	5329	6275	6036	5113	4619	2829	1407	631
431020	Ijuí	83764	9543	9947	12131	12864	11313	10927	9038	5192	2809
431030	Ilópolis	4066	371	374	556	590	519	553	588	338	177
431033	Imbé	23271	3064	2766	3044	2996	2894	3155	3044	1662	646
431036	Imigrante	3124	305	328	353	447	424	412	410	282	163
431040	Independência	6109	649	595	805	709	783	896	852	528	292
431041	Inhacorá	2215	268	232	325	301	266	378	249	134	62
431043	Ipê	6689	728	706	1015	997	824	903	738	513	265
431046	Ipiranga do Sul	1880	143	162	218	245	260	345	246	176	85
431050	Iraí	7141	846	807	914	921	886	1010	915	573	269
431053	Itaara	5537	718	657	816	734	798	768	584	315	147
431055	Itacurubi	3460	450	411	464	435	435	510	409	240	106
431057	Itapuca	2065	222	221	307	271	274	318	244	133	75
431060	Itaqui	37489	5544	5231	5933	5286	4767	4654	3531	1746	797
431065	Itati	2397	237	236	309	287	321	442	293	176	96
431070	Itatiba do Sul	3231	297	257	402	362	381	575	520	292	145
431075	Ivorá	1881	196	177	211	246	244	258	284	180	85
431080	Ivoti	24690	2694	2994	3662	4087	3663	3525	2440	1108	517
431085	Jaboticaba	3773	485	398	495	438	530	558	479	269	121
431087	Jacuizinho	2706	321	297	404	370	390	379	300	162	83
431090	Jacutinga	3546	329	308	501	457	414	542	509	323	163
431100	Jaguarão	26500	3118	3138	3666	3478	3450	3654	2944	1985	1067
431110	Jaguari	10763	884	904	1446	1438	1443	1718	1410	945	575
431112	Jaquirana	3662	552	428	476	411	490	515	436	238	116
431113	Jari	3488	404	347	499	478	526	488	403	232	111
431115	Jóia	8566	1066	1004	1253	1068	1161	1212	969	554	279
431120	Júlio de Castilhos	19224	2608	2389	2767	2704	2317	2565	2107	1189	578
431123	Lagoa Bonita do Sul	2921	419	385	429	422	395	378	237	167	89
431127	Lagoa dos Três Cantos	1607	115	143	183	211	210	260	251	147	87
431130	Lagoa Vermelha	27778	3342	3303	4136	3790	3666	3804	2990	1798	949
431125	Lagoão	6461	993	827	1047	837	914	853	520	324	146
431140	Lajeado	85033	10058	10734	13143	14796	11837	10555	7916	4023	1971
431142	Lajeado do Bugre	2566	437	332	360	345	333	308	237	147	67
431150	Lavras do Sul	7444	967	931	1055	956	985	1048	792	446	264
431160	Liberato Salzano	5152	541	503	695	714	635	788	677	401	198
431162	Lindolfo Collor	6125	888	950	954	967	926	729	475	169	67
431164	Linha Nova	1719	168	176	213	225	245	275	203	142	72
431171	Maçambará	4562	681	553	770	617	609	640	403	211	78
431170	Machadinho	5427	672	602	730	736	664	715	665	434	209
431173	Mampituba	2973	396	362	411	417	377	490	304	153	63
431175	Manoel Viana	7307	903	810	1070	930	950	1049	848	489	258
431177	Maquiné	6681	755	728	938	817	878	1085	779	468	233
431179	Maratá	2702	209	237	405	333	388	466	320	221	123
431180	Marau	44858	5566	6256	7330	7652	6264	5197	3714	1990	889
431190	Marcelino Ramos	4319	420	401	567	551	533	671	576	386	214
431198	Mariana Pimentel	3888	409	400	520	505	510	535	522	329	158
431200	Mariano Moro	2009	176	179	244	249	269	367	291	157	77
431205	Marques de Souza	3995	370	383	494	543	513	571	544	383	194
431210	Mata	4784	505	462	676	590	658	722	563	406	202
431213	Mato Castelhano	2542	326	304	335	382	358	342	245	174	76
431215	Mato Leitão	4573	469	526	622	695	672	699	462	285	143
431217	Mato Queimado	1629	188	158	184	183	230	227	206	170	83
431220	Maximiliano de Almeida	4314	451	392	597	535	535	651	584	365	204
431225	Minas do Leão	8103	1129	1069	1233	1178	983	1056	810	450	195
431230	Miraguaí	4911	609	531	716	683	583	671	607	327	184
431235	Montauri	1441	111	108	160	200	166	231	229	155	81
431237	Monte Alegre dos Campos	3232	416	369	493	364	414	500	361	208	107
431238	Monte Belo do Sul	2530	177	210	297	372	305	379	391	251	148
431240	Montenegro	65721	8748	8667	10161	10815	8676	7895	6189	3044	1526
431242	Mormaço	3113	412	377	430	449	401	424	310	208	102
431244	Morrinhos do Sul	2919	225	253	404	427	413	535	385	196	81
431245	Morro Redondo	6589	635	659	853	904	881	936	848	570	303
431247	Morro Reuter	6468	565	655	930	991	986	1029	719	391	202
431250	Mostardas	12847	1580	1528	1930	1689	1526	1857	1477	818	442
431260	Muçum	4961	484	501	598	618	659	732	626	468	275
431261	Muitos Capões	3173	481	441	564	432	375	378	253	169	80
431262	Muliterno	1897	229	222	310	278	210	272	236	102	38
431265	Não-Me-Toque	17758	1978	2121	2627	2962	2380	2259	1823	1059	549
431267	Nicolau Vergueiro	1674	211	193	194	226	215	252	206	119	58
431270	Nonoai	11633	1524	1349	1712	1686	1417	1539	1244	743	419
431275	Nova Alvorada	3663	398	448	524	520	482	485	422	259	125
431280	Nova Araçá	4826	448	543	827	793	664	625	494	296	136
431290	Nova Bassano	10005	1045	1174	1447	1520	1329	1323	1098	692	377
431295	Nova Boa Vista	1753	129	143	206	226	218	306	281	146	98
431300	Nova Bréscia	3337	229	288	482	487	411	465	494	315	166
431301	Nova Candelária	2688	246	247	350	388	415	390	358	222	72
431303	Nova Esperança do Sul	5410	572	591	863	796	716	764	630	320	158
431306	Nova Hartz	21901	3430	3374	3597	3313	3196	2558	1521	664	248
431308	Nova Pádua	2558	218	251	291	312	279	419	393	245	150
431310	Nova Palma	6515	653	739	930	1012	785	889	755	486	266
431320	Nova Petrópolis	21542	2298	2482	2814	3334	3226	2935	2266	1406	781
431330	Nova Prata	27648	3123	3406	4277	4661	3840	3475	2671	1464	731
431333	Nova Ramada	2218	232	216	268	302	321	358	262	175	84
431335	Nova Roma do Sul	3717	362	396	545	505	466	613	400	245	185
431337	Nova Santa Rita	29905	4753	4565	5170	4404	3925	3319	2256	1071	442
431349	Novo Barreiro	4175	481	440	551	597	577	597	526	265	141
431339	Novo Cabrais	4222	477	467	622	591	534	582	497	295	157
431340	Novo Hamburgo	247032	30414	31990	39331	37943	33340	33123	23410	11934	5547
431342	Novo Machado	3256	304	275	366	339	438	595	534	274	131
431344	Novo Tiradentes	2200	249	211	311	281	302	336	275	147	88
431346	Novo Xingu	1712	168	157	219	252	230	276	228	120	62
431350	Osório	46414	5654	5833	7146	7231	6049	6025	4596	2683	1197
431360	Paim Filho	3778	353	346	477	433	466	636	544	345	178
431365	Palmares do Sul	11330	1236	1150	1453	1424	1391	1825	1567	922	362
431370	Palmeira das Missões	33131	4357	4138	5092	4852	4242	4401	3321	1821	907
431380	Palmitinho	7056	743	736	1020	1037	911	1045	877	463	224
431390	Panambi	44144	5710	6012	6971	7334	6108	5077	3904	2093	935
431395	Pantano Grande	9083	1245	1155	1298	1180	1122	1226	1008	578	271
431400	Paraí	7727	800	827	1142	1193	1003	1143	916	469	234
431402	Paraíso do Sul	7623	843	849	1016	1090	1036	1103	887	505	294
431403	Pareci Novo	3862	357	441	601	623	528	563	424	203	122
431405	Parobé	58858	8635	8413	10321	8719	7973	7506	4402	2018	871
431406	Passa Sete	5747	750	733	985	863	807	703	489	293	124
431407	Passo do Sobrado	6574	744	761	948	986	834	951	772	369	209
431410	Passo Fundo	204722	26719	27484	31770	33375	27044	24178	19132	9991	5029
431413	Paulo Bento	2299	241	222	291	285	310	349	304	182	115
431415	Paverama	8515	1034	1012	1172	1176	1167	1134	941	573	306
431417	Pedras Altas	1954	282	265	332	259	266	273	158	85	34
431420	Pedro Osório	7706	902	912	1039	970	981	1101	939	572	290
431430	Pejuçara	3857	369	393	534	542	522	568	472	279	178
431440	Pelotas	343132	40127	42571	50685	52939	44381	43126	36331	21609	11363
431442	Picada Café	5787	545	637	792	897	818	928	622	354	194
431445	Pinhal	2580	291	274	360	378	305	433	303	155	81
431446	Pinhal da Serra	1918	222	209	333	270	242	246	229	110	57
431447	Pinhal Grande	4329	498	449	679	603	556	618	475	303	148
431449	Pinheirinho do Vale	4899	621	580	808	802	649	556	515	255	113
431450	Pinheiro Machado	12195	1414	1415	1692	1629	1516	1801	1375	866	487
431454	Pinto Bandeira	3036	278	296	369	405	374	461	403	281	169
431455	Pirapó	2254	201	168	247	257	282	428	356	213	102
431460	Piratini	20704	2475	2434	2772	2525	2701	3019	2337	1578	863
431470	Planalto	10019	1109	1078	1442	1421	1246	1418	1249	671	385
431475	Poço das Antas	2101	220	202	261	303	258	300	280	168	109
431477	Pontão	3901	491	446	595	560	498	524	437	239	111
431478	Ponte Preta	1524	130	118	184	163	197	271	234	151	76
431480	Portão	37624	5166	5251	6105	5923	5068	4756	3190	1554	611
431490	Porto Alegre	1488252	168632	184685	214922	233551	204136	177988	159349	93242	51747
431500	Porto Lucena	4594	314	325	506	490	584	867	752	521	235
431505	Porto Mauá	2352	186	191	266	281	272	407	357	251	141
431507	Porto Vera Cruz	1308	104	84	136	104	181	271	220	146	62
431510	Porto Xavier	10194	1121	1047	1494	1362	1472	1419	1241	696	342
431513	Pouso Novo	1612	171	141	219	239	208	201	227	142	64
431514	Presidente Lucena	2937	295	311	430	484	425	447	327	132	86
431515	Progresso	6239	668	613	991	836	887	944	679	408	213
431517	Protásio Alves	1938	158	169	216	241	262	363	272	171	86
431520	Putinga	3889	342	343	530	548	489	553	562	331	191
431530	Quaraí	22607	3065	2997	3244	2749	2766	3026	2238	1592	930
431531	Quatro Irmãos	1851	251	222	294	280	250	231	180	86	57
431532	Quevedos	2790	336	298	451	376	419	387	301	157	65
431535	Quinze de Novembro	3803	445	404	450	482	492	525	493	333	179
431540	Redentora	11669	2367	2041	1969	1538	1120	1058	824	444	308
431545	Relvado	2079	186	169	218	282	250	282	322	220	150
431550	Restinga Seca	15744	1651	1637	2227	2111	1923	2402	1996	1150	647
431555	Rio dos Índios	2660	268	220	348	311	315	441	400	226	131
431560	Rio Grande	211965	27378	27950	32526	32757	27164	24857	21382	11833	6118
431570	Rio Pardo	38265	4530	4589	5480	5399	4842	5314	4330	2465	1316
431575	Riozinho	4676	560	563	739	642	627	665	456	292	132
431580	Roca Sales	11481	1359	1449	1549	1791	1445	1380	1291	711	506
431590	Rodeio Bonito	5868	638	663	772	858	784	892	722	356	183
431595	Rolador	2296	232	196	286	288	306	373	310	210	95
431600	Rolante	21494	2652	2713	3286	3122	2942	3064	1928	1192	595
431610	Ronda Alta	10617	1300	1306	1553	1591	1336	1345	1138	687	361
431620	Rondinha	5080	470	431	575	565	720	821	686	492	320
431630	Roque Gonzales	6797	715	659	912	920	887	1056	872	541	235
431640	Rosário do Sul	39314	4839	4915	5525	5301	4804	5555	4179	2742	1454
431642	Sagrada Família	2605	323	265	340	324	347	408	337	171	90
431643	Saldanha Marinho	2622	223	229	322	351	344	450	347	245	111
431645	Salto do Jacuí	12481	1789	1659	1977	1705	1681	1665	1120	618	267
431647	Salvador das Missões	2733	188	208	361	396	338	516	395	211	120
431650	Salvador do Sul	7889	828	956	1203	1339	1071	1063	766	432	231
431660	Sananduva	16328	1635	1664	2222	2495	1990	2353	2069	1297	603
431710	Sant'Ana do Livramento	76321	10068	9318	10884	9287	9485	10534	8438	5359	2948
431670	Santa Bárbara do Sul	7893	774	824	1144	1090	1043	1297	938	526	257
431673	Santa Cecília do Sul	1634	138	154	237	195	217	248	226	158	61
431675	Santa Clara do Sul	6681	748	707	877	1109	987	833	754	426	240
431680	Santa Cruz do Sul	131365	14740	15848	19815	21023	18273	17277	13589	7128	3672
431697	Santa Margarida do Sul	2578	309	303	371	308	365	405	268	169	80
431690	Santa Maria	283676	33464	37120	41840	45700	36557	35591	28625	16197	8582
431695	Santa Maria do Herval	6346	576	605	849	976	1026	1015	748	372	179
431720	Santa Rosa	73575	8427	8739	11227	11609	10325	9883	7314	4118	1933
431725	Santa Tereza	1726	122	139	182	225	203	275	255	185	140
431730	Santa Vitória do Palmar	29483	3676	3535	4229	3803	3771	4086	3265	1993	1125
431700	Santana da Boa Vista	8067	875	872	997	876	1040	1270	1023	715	399
431740	Santiago	49360	5463	5689	6688	6975	6439	7005	5659	3555	1887
431750	Santo Ângelo	77568	9448	9652	11412	11365	10410	10199	8007	4624	2451
431760	Santo Antônio da Patrulha	43130	5103	5198	6251	6016	5656	6194	4488	2784	1440
431770	Santo Antônio das Missões	10050	1262	1079	1330	1136	1310	1450	1245	823	415
431755	Santo Antônio do Palma	2123	201	219	300	316	295	329	249	138	76
431775	Santo Antônio do Planalto	2019	219	205	273	259	239	359	248	141	76
431780	Santo Augusto	13848	1660	1513	1868	1891	1878	1963	1651	968	456
431790	Santo Cristo	14216	1345	1272	1893	1968	1934	2353	1938	1018	495
431795	Santo Expedito do Sul	2305	223	216	261	309	260	406	321	226	83
431800	São Borja	60019	7443	7207	9053	8488	8016	7921	6305	3683	1903
431805	São Domingos do Sul	3083	278	290	405	402	347	474	467	291	129
431810	São Francisco de Assis	18205	1900	1866	2433	2339	2379	2766	2385	1391	746
431820	São Francisco de Paula	21784	3270	2988	3351	2954	2776	2698	2021	1182	544
431830	São Gabriel	62147	7967	8100	9092	8517	8050	8200	6412	3837	1972
431840	São Jerônimo	24412	3352	3255	3605	3583	3223	3084	2390	1292	628
431842	São João da Urtiga	4641	396	373	562	553	595	800	694	474	194
431843	São João do Polêsine	2543	198	234	316	360	248	387	373	231	196
431844	São Jorge	2816	283	281	345	379	348	456	406	215	103
431845	São José das Missões	2514	284	237	335	295	327	399	348	198	91
431846	São José do Herval	1943	248	210	280	249	291	282	216	119	48
431848	São José do Hortêncio	4865	605	573	682	731	655	709	527	238	145
431849	São José do Inhacorá	2056	185	153	263	259	272	318	323	196	87
431850	São José do Norte	27721	3404	3413	4237	3846	3481	3910	2920	1669	841
431860	São José do Ouro	6922	684	687	1003	900	939	1070	846	515	278
431861	São José do Sul	2437	256	250	328	353	321	339	319	165	106
431862	São José dos Ausentes	3543	494	462	597	525	462	471	314	144	74
431870	São Leopoldo	238648	32304	33055	38923	37336	32213	28838	21064	10407	4508
431880	São Lourenço do Sul	43540	4787	4722	6163	6280	5892	6139	4968	2961	1628
431890	São Luiz Gonzaga	33293	3896	3880	4745	4899	4289	4386	3761	2270	1167
431900	São Marcos	21658	2266	2560	3257	3258	2921	3244	2275	1245	632
431910	São Martinho	5380	477	494	643	675	692	884	788	493	234
431912	São Martinho da Serra	3231	359	308	447	400	437	452	431	253	144
431915	São Miguel das Missões	7683	930	837	1090	1050	976	1102	914	529	255
431920	São Nicolau	5208	584	505	733	601	693	781	679	420	212
431930	São Paulo das Missões	5720	541	463	707	661	749	975	926	456	242
431935	São Pedro da Serra	3842	442	459	663	606	532	527	325	191	97
431936	São Pedro das Missões	2017	252	237	277	304	261	292	222	120	52
431937	São Pedro do Butiá	2949	279	265	430	398	389	476	381	220	111
431940	São Pedro do Sul	16148	1680	1673	2036	2163	2175	2406	1959	1292	764
431950	São Sebastião do Caí	25896	3257	3453	3974	4057	3263	3509	2527	1264	592
431960	São Sepé	23555	2534	2578	3201	3045	2880	3530	3026	1770	991
431970	São Valentim	3259	259	266	405	400	391	513	494	340	191
431971	São Valentim do Sul	2245	182	181	262	336	277	349	334	208	116
431973	São Valério do Sul	2729	435	444	422	371	320	288	256	137	56
431975	São Vendelino	2266	209	240	359	348	355	367	197	120	71
431980	São Vicente do Sul	8732	1020	969	1337	1178	1114	1287	985	529	313
431990	Sapiranga	82249	11585	11884	13768	12525	11479	10500	6253	2976	1279
432000	Sapucaia do Sul	141808	19554	20024	22927	22108	19073	16644	12727	6401	2350
432010	Sarandi	24763	3047	3193	3865	3955	3323	3099	2311	1307	663
432020	Seberi	10713	1321	1181	1505	1476	1340	1447	1305	745	393
432023	Sede Nova	2891	342	309	396	375	408	437	361	176	87
432026	Segredo	7444	1000	926	1225	1057	1018	962	680	399	177
432030	Selbach	5107	486	538	664	745	588	843	654	362	227
432032	Senador Salgado Filho	2770	292	260	380	367	388	439	367	186	91
432035	Sentinela do Sul	5609	662	690	848	744	745	785	594	351	190
432040	Serafina Corrêa	17795	2174	2436	2766	2968	2345	2166	1585	921	434
432045	Sério	1926	154	162	254	241	286	329	245	166	89
432050	Sertão	5315	467	481	676	717	678	881	748	442	225
432055	Sertão Santana	6537	814	816	992	965	828	855	632	401	234
432057	Sete de Setembro	1950	195	189	214	239	294	318	259	156	86
432060	Severiano de Almeida	3631	322	327	458	500	437	585	513	314	175
432065	Silveira Martins	2374	232	253	272	307	274	334	295	249	158
432067	Sinimbu	10162	1162	1098	1444	1502	1447	1353	1104	672	380
432070	Sobradinho	15005	1739	1764	2346	2297	1963	2059	1545	873	419
432080	Soledade	31035	3879	3850	4668	4503	4021	4055	3307	1832	920
432085	Tabaí	4769	712	643	700	666	653	601	437	244	113
432090	Tapejara	24552	2577	3103	4398	4439	3118	3125	2131	1107	554
432100	Tapera	10577	1253	1295	1476	1535	1352	1447	1169	661	389
432110	Tapes	17332	2143	2183	2429	2238	2257	2378	1902	1186	616
432120	Taquara	57634	7515	7437	8610	8101	7789	7770	5542	3243	1627
432130	Taquari	26885	3342	3395	3871	3708	3482	3673	2897	1666	851
432132	Taquaruçu do Sul	3077	326	305	439	427	380	443	385	255	117
432135	Tavares	5483	552	622	738	674	652	845	745	427	228
432140	Tenente Portela	13434	1753	1785	1939	1859	1547	1668	1530	871	482
432143	Terra de Areia	11315	1445	1434	1705	1695	1441	1502	1133	632	328
432145	Teutônia	33766	4073	4287	5404	5534	4855	4158	3147	1542	766
432146	Tio Hugo	3055	360	343	483	498	361	439	286	205	80
432147	Tiradentes do Sul	5616	641	503	706	597	728	804	886	520	231
432149	Toropi	2785	247	238	326	364	422	417	391	256	124
432150	Torres	39064	4447	4459	5552	5552	5199	5604	4628	2527	1096
432160	Tramandaí	52632	7393	6777	7729	7038	6277	7072	5833	3197	1316
432162	Travesseiro	2334	168	207	264	308	289	367	349	245	137
432163	Três Arroios	2643	190	193	265	276	360	529	403	272	155
432166	Três Cachoeiras	11115	1196	1293	1582	1724	1432	1652	1258	646	332
432170	Três Coroas	28606	4080	4112	4650	4666	4111	3307	2176	1060	444
432180	Três de Maio	23876	2471	2481	3290	3519	3206	3382	2859	1718	950
432183	Três Forquilhas	2669	321	280	359	324	383	450	279	184	89
432185	Três Palmeiras	4251	528	447	607	618	489	539	533	336	154
432190	Três Passos	23852	2307	2426	3318	3421	3220	3443	2957	1818	942
432195	Trindade do Sul	5791	750	581	830	780	759	819	657	402	213
432200	Triunfo	29856	4360	4093	4868	4372	3775	3720	2614	1391	663
432210	Tucunduva	5644	484	510	700	691	738	908	811	516	286
432215	Tunas	4577	630	538	765	691	616	605	403	219	110
432218	Tupanci do Sul	1459	132	140	195	171	204	269	175	114	59
432220	Tupanciretã	24068	3499	3218	3600	3585	3099	2982	2273	1179	633
432225	Tupandi	4939	599	706	824	828	680	635	385	179	103
432230	Tuparendi	7810	571	579	893	941	971	1425	1147	841	442
432232	Turuçu	3423	438	413	425	472	501	450	372	248	104
